STEP,PID,NID,X,Y,Z,RANGE,REPULSE,SIZE,MASS,PERIM,REPX,REPY,REPZ,MAG
139,3,5,-10.372439174468866,-8.437626402454255,0.0,30.0,20.0,10.0,1.0,false,9.287382296383093,6.01444508539196,0.0,11.064764778537572
139,4,8,-2.6533192594406314,-26.893008993041338,0.0,30.0,20.0,10.0,1.0,true,12.059338840446971,7.710172727771774,0.0,14.313434834475915
139,5,3,6.229124039384089,2.3134320868971985,0.0,30.0,20.0,10.0,1.0,false,-9.287382296383093,-6.01444508539196,0.0,11.064764778537572
139,6,1,26.906439672770006,0.013227381585393883,0.0,30.0,20.0,10.0,1.0,true,-1.307419925408015,3.0065744428974712,0.0,3.278541862175644
139,8,4,13.95587122106726,-16.273875625325793,0.0,30.0,20.0,10.0,1.0,true,-12.059338840446971,-7.710172727771774,0.0,14.313434834475915
140,0,2,-17.62487516279343,9.939227094258918,0.0,30.0,20.0,10.0,1.0,true,-1.795321326795275,-2.2285941043139426,0.0,2.861784469213014
140,0,5,-10.784099699224711,-8.721414386358301,0.0,30.0,20.0,10.0,1.0,false,-19.58121096959354,3.1674772388692563,0.0,19.835743875501244
140,0,9,-22.62652410751013,-23.994679112784603,0.0,30.0,20.0,10.0,1.0,true,-2.3291819543480927,5.708298025025561,0.0,6.165205180606038
140,1,4,14.34033071612832,-15.954202504610311,0.0,30.0,20.0,10.0,1.0,true,4.41490416551891,5.498856575885325,0.0,7.051865174042503
140,2,5,-10.784099699224711,-8.721414386358301,0.0,30.0,20.0,10.0,1.0,false,-2.1511330509904716,5.867978397393314,0.0,6.249843508067876
140,2,0,-30.135834834031726,-5.591057399381818,0.0,30.0,20.0,10.0,1.0,true,1.795321326795275,2.2285941043139426,0.0,2.861784469213014
140,3,7,-0.8499894778470242,21.051825661898665,0.0,30.0,20.0,10.0,1.0,true,1.5751067824736225,-3.880589548130021,0.0,4.188070751223094
140,3,6,18.52297118343187,18.542305020972556,0.0,30.0,20.0,10.0,1.0,true,-3.4285788067016925,-4.600594451067278,0.0,5.737649513254973
140,4,1,26.773270791964574,-0.46871250744186777,0.0,30.0,20.0,10.0,1.0,true,-4.41490416551891,-5.498856575885325,0.0,7.051865174042503
140,5,0,-30.135834834031726,-5.591057399381818,0.0,30.0,20.0,10.0,1.0,true,19.58121096959354,-3.1674772388692563,0.0,19.835743875501244
140,5,2,-17.62487516279343,9.939227094258918,0.0,30.0,20.0,10.0,1.0,true,2.1511330509904716,-5.867978397393314,0.0,6.249843508067876
140,5,8,-3.103111819541872,-27.111381748503536,0.0,30.0,20.0,10.0,1.0,true,-1.3568629414557507,3.2486270775505997,0.0,3.5206043417133515
140,5,9,-22.62652410751013,-23.994679112784603,0.0,30.0,20.0,10.0,1.0,true,20.632886273878317,26.610390175740783,0.0,33.67237534383278
140,6,3,6.640381229810291,2.597804256374676,0.0,30.0,20.0,10.0,1.0,false,3.4285788067016925,4.600594451067278,0.0,5.737649513254973
140,6,7,-0.8499894778470242,21.051825661898665,0.0,30.0,20.0,10.0,1.0,true,23.06614529152265,-2.9879257346231256,0.0,23.25886409103539
140,7,3,6.640381229810291,2.597804256374676,0.0,30.0,20.0,10.0,1.0,false,-1.5751067824736225,3.880589548130021,0.0,4.188070751223094
140,7,6,18.52297118343187,18.542305020972556,0.0,30.0,20.0,10.0,1.0,true,-23.06614529152265,2.9879257346231256,0.0,23.25886409103539
140,8,5,-10.784099699224711,-8.721414386358301,0.0,30.0,20.0,10.0,1.0,false,1.3568629414557507,-3.2486270775505997,0.0,3.5206043417133515
140,8,9,-22.62652410751013,-23.994679112784603,0.0,30.0,20.0,10.0,1.0,true,11.325534011919569,-1.8079996050499603,0.0,11.468939934754554
140,9,0,-30.135834834031726,-5.591057399381818,0.0,30.0,20.0,10.0,1.0,true,2.3291819543480927,-5.708298025025561,0.0,6.165205180606038
140,9,5,-10.784099699224711,-8.721414386358301,0.0,30.0,20.0,10.0,1.0,false,-20.632886273878317,-26.610390175740783,0.0,33.67237534383278
140,9,8,-3.103111819541872,-27.111381748503536,0.0,30.0,20.0,10.0,1.0,true,-11.325534011919569,1.8079996050499603,0.0,11.468939934754554
141,2,7,-1.3440960519687568,21.128367812771668,0.0,30.0,20.0,10.0,1.0,true,-27.369624610899784,-18.23402083498631,0.0,32.887320765794925
141,3,4,13.940144116249943,-16.25395355586512,0.0,30.0,20.0,10.0,1.0,true,-3.3716345386419713,8.326929538022593,0.0,8.983633729920017
141,3,5,-10.332406010001629,-8.507001656870003,0.0,30.0,20.0,10.0,1.0,false,3.965491748961518,2.502784289231296,0.0,4.689248768140253
141,4,3,6.501405829876345,2.117506592770344,0.0,30.0,20.0,10.0,1.0,false,3.3716345386419713,-8.326929538022593,0.0,8.983633729920017
141,4,8,-2.6088580896122293,-27.186967844455214,0.0,30.0,20.0,10.0,1.0,true,6.911827388341448,4.566263672998796,0.0,8.283967755705923
141,5,3,6.501405829876345,2.117506592770344,0.0,30.0,20.0,10.0,1.0,false,-3.965491748961518,-2.502784289231296,0.0,4.689248768140253
141,7,2,-17.44118780084229,10.404263609502626,0.0,30.0,20.0,10.0,1.0,true,27.369624610899784,18.23402083498631,0.0,32.887320765794925
141,8,4,13.940144116249943,-16.25395355586512,0.0,30.0,20.0,10.0,1.0,true,-6.911827388341448,-4.566263672998796,0.0,8.283967755705923
142,0,2,-17.842113110321705,10.105501323279256,0.0,30.0,20.0,10.0,1.0,true,-4.215297494656109,-5.362885781518774,0.0,6.821237195265262
142,0,5,-10.735735926393241,-8.802509670287769,0.0,30.0,20.0,10.0,1.0,false,-16.81628357228645,2.8555964890110412,0.0,17.057016869652305
142,0,9,-22.669611570636146,-23.956124443404534,0.0,30.0,20.0,10.0,1.0,true,-2.0290293651235394,5.025161141772402,0.0,5.41933618308672
142,1,6,18.71612739919051,18.113002857600772,0.0,30.0,20.0,10.0,1.0,true,6.749309384038684,-15.736223978471193,0.0,17.122555950035157
142,2,0,-30.117141322219698,-5.5113262787545745,0.0,30.0,20.0,10.0,1.0,true,4.215297494656109,5.362885781518774,0.0,6.821237195265262
142,3,6,18.71612739919051,18.113002857600772,0.0,30.0,20.0,10.0,1.0,true,-8.476976998733878,-10.760931382603902,0.0,13.698787656510804
142,5,0,-30.117141322219698,-5.5113262787545745,0.0,30.0,20.0,10.0,1.0,true,16.81628357228645,-2.8555964890110412,0.0,17.057016869652305
142,5,9,-22.669611570636146,-23.956124443404534,0.0,30.0,20.0,10.0,1.0,true,22.0077436320422,27.945395022309068,0.0,35.570857211017426
142,6,1,26.464671455164538,0.04703227693430476,0.0,30.0,20.0,10.0,1.0,true,-6.749309384038684,15.736223978471193,0.0,17.122555950035157
142,6,3,6.509422834520034,2.6174423237269577,0.0,30.0,20.0,10.0,1.0,false,8.476976998733878,10.760931382603902,0.0,13.698787656510804
142,6,7,-0.914208665894017,21.383704537009308,0.0,30.0,20.0,10.0,1.0,true,4.885438882913904,-0.8139857160884253,0.0,4.952785663107485
142,7,6,18.71612739919051,18.113002857600772,0.0,30.0,20.0,10.0,1.0,true,-4.885438882913904,0.8139857160884253,0.0,4.952785663107485
142,8,9,-22.669611570636146,-23.956124443404534,0.0,30.0,20.0,10.0,1.0,true,5.391616930851183,-0.9392824905190157,0.0,5.4728223729659575
142,9,0,-30.117141322219698,-5.5113262787545745,0.0,30.0,20.0,10.0,1.0,true,2.0290293651235394,-5.025161141772402,0.0,5.41933618308672
142,9,5,-10.735735926393241,-8.802509670287769,0.0,30.0,20.0,10.0,1.0,false,-22.0077436320422,-27.945395022309068,0.0,35.570857211017426
142,9,8,-3.074202826611439,-27.369872965208344,0.0,30.0,20.0,10.0,1.0,true,-5.391616930851183,0.9392824905190157,0.0,5.4728223729659575
143,2,7,-1.4050106114549177,21.288240105495706,0.0,30.0,20.0,10.0,1.0,true,-25.608426222674407,-17.37414486380232,0.0,30.945959402651372
143,3,4,14.04649996909743,-16.02575094633197,0.0,30.0,20.0,10.0,1.0,true,-2.45512064224671,5.706241038171043,0.0,6.211988743847918
143,3,5,-10.312116255210556,-8.536903982024784,0.0,30.0,20.0,10.0,1.0,false,12.314390454135161,8.03540536436254,0.0,14.704147429433693
143,4,3,6.191142977767965,2.23182860478472,0.0,30.0,20.0,10.0,1.0,false,2.45512064224671,-5.706241038171043,0.0,6.211988743847918
143,5,3,6.191142977767965,2.23182860478472,0.0,30.0,20.0,10.0,1.0,false,-12.314390454135161,-8.03540536436254,0.0,14.704147429433693
143,7,2,-17.443258824432,10.407022908042261,0.0,30.0,20.0,10.0,1.0,true,25.608426222674407,17.37414486380232,0.0,30.945959402651372
144,0,2,-17.840754206910333,10.103712129534498,0.0,30.0,20.0,10.0,1.0,true,-3.5156529689353935,-4.47827316852443,0.0,5.693394977507715
144,0,5,-10.724977032103443,-8.818942962227846,0.0,30.0,20.0,10.0,1.0,false,-16.223845796198756,2.7442805111340856,0.0,16.454307884035305
144,0,9,-22.667200021537617,-23.95804433434468,0.0,30.0,20.0,10.0,1.0,true,-2.4267581045877473,5.997513870401827,0.0,6.4698784782903465
144,1,3,6.46764220715606,2.648419751592199,0.0,30.0,20.0,10.0,1.0,false,6.044968068056563,-0.9245955904081664,0.0,6.115269082356533
144,2,0,-30.120376406983347,-5.538190841012782,0.0,30.0,20.0,10.0,1.0,true,3.5156529689353935,4.47827316852443,0.0,5.693394977507715
144,3,6,18.483196049159893,18.21044865587093,0.0,30.0,20.0,10.0,1.0,true,-10.362433395183619,-13.420978353139091,0.0,16.955904158287897
144,3,1,26.116823235216224,-0.35698009984440815,0.0,30.0,20.0,10.0,1.0,true,-6.044968068056563,0.9245955904081664,0.0,6.115269082356533
144,4,8,-2.7440816517201507,-26.826033364593144,0.0,30.0,20.0,10.0,1.0,true,8.342541788707894,5.0893485523688335,0.0,9.772383137384466
144,5,0,-30.120376406983347,-5.538190841012782,0.0,30.0,20.0,10.0,1.0,true,16.223845796198756,-2.7442805111340856,0.0,16.454307884035305
144,5,8,-2.7440816517201507,-26.826033364593144,0.0,30.0,20.0,10.0,1.0,true,-6.149917844030337,13.875902553086124,0.0,15.177686291100654
144,5,9,-22.667200021537617,-23.95804433434468,0.0,30.0,20.0,10.0,1.0,true,22.22321826548647,28.172271982656948,0.0,35.88242381362008
144,6,3,6.46764220715606,2.648419751592199,0.0,30.0,20.0,10.0,1.0,false,10.362433395183619,13.420978353139091,0.0,16.955904158287897
144,6,7,-0.9764498827172663,21.545797301540457,0.0,30.0,20.0,10.0,1.0,true,12.644939946449968,-2.167320180059206,0.0,12.829332913765159
144,7,6,18.483196049159893,18.21044865587093,0.0,30.0,20.0,10.0,1.0,true,-12.644939946449968,2.167320180059206,0.0,12.829332913765159
144,8,4,14.16277752044289,-16.512042565120208,0.0,30.0,20.0,10.0,1.0,true,-8.342541788707894,-5.0893485523688335,0.0,9.772383137384466
144,8,5,-10.724977032103443,-8.818942962227846,0.0,30.0,20.0,10.0,1.0,false,6.149917844030337,-13.875902553086124,0.0,15.177686291100654
144,9,0,-30.120376406983347,-5.538190841012782,0.0,30.0,20.0,10.0,1.0,true,2.4267581045877473,-5.997513870401827,0.0,6.4698784782903465
144,9,5,-10.724977032103443,-8.818942962227846,0.0,30.0,20.0,10.0,1.0,false,-22.22321826548647,-28.172271982656948,0.0,35.88242381362008
145,1,4,14.532458356945183,-16.175388311361925,0.0,30.0,20.0,10.0,1.0,true,4.88413891669002,6.364692126011498,0.0,8.022725149002596
145,2,7,-1.476053876711345,21.56569344779407,0.0,30.0,20.0,10.0,1.0,true,-21.31113883068808,-14.935183956318696,0.0,26.023534695923622
145,3,5,-10.39992317065993,-8.439021924890818,0.0,30.0,20.0,10.0,1.0,false,13.140871799478068,8.618916215389778,0.0,15.715222823053665
145,4,1,26.610535874468525,-0.43602336200575176,0.0,30.0,20.0,10.0,1.0,true,-4.88413891669002,-6.364692126011498,0.0,8.022725149002596
145,5,3,6.061008012683964,2.3574753594197246,0.0,30.0,20.0,10.0,1.0,false,-13.140871799478068,-8.618916215389778,0.0,15.715222823053665
145,7,2,-17.428189443575267,10.386183939641032,0.0,30.0,20.0,10.0,1.0,true,21.31113883068808,14.935183956318696,0.0,26.023534695923622
146,0,2,-17.817996808229474,10.073054212671645,0.0,30.0,20.0,10.0,1.0,true,-4.585284814330452,-5.81075664008198,0.0,7.402008481404643
146,0,5,-10.812073912629785,-8.722097486083019,0.0,30.0,20.0,10.0,1.0,false,-21.2708678381748,3.5381230334559652,0.0,21.563119746200243
146,0,9,-22.603923437449787,-23.99995108793258,0.0,30.0,20.0,10.0,1.0,true,-0.8203124364765946,2.0190643692876447,0.0,2.179342428524045
146,1,6,18.633496556732318,18.00599759570382,0.0,30.0,20.0,10.0,1.0,true,5.09471088372504,-11.207130988031285,0.0,12.310802734656967
146,2,0,-30.115590113287226,-5.511216960857728,0.0,30.0,20.0,10.0,1.0,true,4.585284814330452,5.81075664008198,0.0,7.402008481404643
146,3,6,18.633496556732318,18.00599759570382,0.0,30.0,20.0,10.0,1.0,true,-12.553043036676748,-15.862987217613721,0.0,20.229020068872217
146,5,0,-30.115590113287226,-5.511216960857728,0.0,30.0,20.0,10.0,1.0,true,21.2708678381748,-3.5381230334559652,0.0,21.563119746200243
146,5,8,-2.9942423177315507,-26.838124463402064,0.0,30.0,20.0,10.0,1.0,true,-5.330917930983881,12.353176437645551,0.0,13.45435446561769
146,5,9,-22.603923437449787,-23.99995108793258,0.0,30.0,20.0,10.0,1.0,true,21.4083569581334,27.737272492670495,0.0,35.038179647058065
146,6,1,26.80841579068202,0.02315366944281766,0.0,30.0,20.0,10.0,1.0,true,-5.09471088372504,11.207130988031285,0.0,12.310802734656967
146,6,3,6.473631931269933,2.6398607507935354,0.0,30.0,20.0,10.0,1.0,false,12.553043036676748,15.862987217613721,0.0,20.229020068872217
146,8,5,-10.812073912629785,-8.722097486083019,0.0,30.0,20.0,10.0,1.0,false,5.330917930983881,-12.353176437645551,0.0,13.45435446561769
146,8,9,-22.603923437449787,-23.99995108793258,0.0,30.0,20.0,10.0,1.0,true,9.203815333752274,-1.3320983382400267,0.0,9.299715193518312
146,9,0,-30.115590113287226,-5.511216960857728,0.0,30.0,20.0,10.0,1.0,true,0.8203124364765946,-2.0190643692876447,0.0,2.179342428524045
146,9,5,-10.812073912629785,-8.722097486083019,0.0,30.0,20.0,10.0,1.0,false,-21.4083569581334,-27.737272492670495,0.0,35.038179647058065
146,9,8,-2.9942423177315507,-26.838124463402064,0.0,30.0,20.0,10.0,1.0,true,-9.203815333752274,1.3320983382400267,0.0,9.299715193518312
147,2,7,-0.9044913805555881,21.345638273480738,0.0,30.0,20.0,10.0,1.0,true,-7.188113731340218,-4.76964169358621,0.0,8.626613524429949
147,3,4,13.772920533493199,-16.16018607361065,0.0,30.0,20.0,10.0,1.0,true,-1.4220395671503863,3.438174597201571,0.0,3.720650627428413
147,3,5,-10.447840652587528,-8.37955677356906,0.0,30.0,20.0,10.0,1.0,false,11.900791283669164,7.620003096938531,0.0,14.131287286542891
147,4,3,6.157324248808717,2.2526276718002824,0.0,30.0,20.0,10.0,1.0,false,1.4220395671503863,-3.438174597201571,0.0,3.720650627428413
147,4,8,-2.6002831557177624,-27.14601435624685,0.0,30.0,20.0,10.0,1.0,true,11.739486284695388,7.876771272014968,0.0,14.13715190199891
147,5,3,6.157324248808717,2.2526276718002824,0.0,30.0,20.0,10.0,1.0,false,-11.900791283669164,-7.620003096938531,0.0,14.131287286542891
147,6,7,-0.9044913805555881,21.345638273480738,0.0,30.0,20.0,10.0,1.0,true,7.569321913494916,-1.0984920609439128,0.0,7.648615498119326
147,7,2,-17.425701313119927,10.383061070607619,0.0,30.0,20.0,10.0,1.0,true,7.188113731340218,4.76964169358621,0.0,8.626613524429949
147,7,6,18.736781167251387,18.495213597772953,0.0,30.0,20.0,10.0,1.0,true,-7.569321913494916,1.0984920609439128,0.0,7.648615498119326
147,8,4,13.772920533493199,-16.16018607361065,0.0,30.0,20.0,10.0,1.0,true,-11.739486284695388,-7.876771272014968,0.0,14.13715190199891
148,0,2,-17.777853453117828,10.028111950668608,0.0,30.0,20.0,10.0,1.0,true,-2.470106398656482,-3.1295182056940805,0.0,3.9868922509210596
148,0,5,-10.86233750819835,-8.659185749426934,0.0,30.0,20.0,10.0,1.0,false,-24.819433809734896,3.9320475733626252,0.0,25.128973173510264
148,0,9,-22.664045002625343,-23.943777720061906,0.0,30.0,20.0,10.0,1.0,true,-3.8934056822392633,9.575066499433227,0.0,10.336368137554963
148,1,4,14.193777303098656,-15.890223878242779,0.0,30.0,20.0,10.0,1.0,true,7.470919259176435,9.451892079390545,0.0,12.047941668915032
148,2,5,-10.86233750819835,-8.659185749426934,0.0,30.0,20.0,10.0,1.0,false,-1.286752738844679,3.4770986993196487,0.0,3.7075528284482577
148,2,0,-30.119588296984524,-5.608333469147178,0.0,30.0,20.0,10.0,1.0,true,2.470106398656482,3.1295182056940805,0.0,3.9868922509210596
148,4,1,26.44634336385945,-0.3887938554692746,0.0,30.0,20.0,10.0,1.0,true,-7.470919259176435,-9.451892079390545,0.0,12.047941668915032
148,5,0,-30.119588296984524,-5.608333469147178,0.0,30.0,20.0,10.0,1.0,true,24.819433809734896,-3.9320475733626252,0.0,25.128973173510264
148,5,2,-17.777853453117828,10.028111950668608,0.0,30.0,20.0,10.0,1.0,true,1.286752738844679,-3.4770986993196487,0.0,3.7075528284482577
148,5,9,-22.664045002625343,-23.943777720061906,0.0,30.0,20.0,10.0,1.0,true,21.066582726247347,27.283689359219395,0.0,34.47028594038937
148,8,9,-22.664045002625343,-23.943777720061906,0.0,30.0,20.0,10.0,1.0,true,4.184431935441883,-0.7312361364928601,0.0,4.247843795345929
148,9,0,-30.119588296984524,-5.608333469147178,0.0,30.0,20.0,10.0,1.0,true,3.8934056822392633,-9.575066499433227,0.0,10.336368137554963
148,9,5,-10.86233750819835,-8.659185749426934,0.0,30.0,20.0,10.0,1.0,false,-21.066582726247347,-27.283689359219395,0.0,34.47028594038937
148,9,8,-3.046293866046408,-27.37201093525352,0.0,30.0,20.0,10.0,1.0,true,-4.184431935441883,0.7312361364928601,0.0,4.247843795345929
149,1,6,18.878434638746146,17.913462267364654,0.0,30.0,20.0,10.0,1.0,true,10.01053446473238,-22.891095744119138,0.0,24.98425633546102
149,3,7,-0.6421661931241822,21.35173340505536,0.0,30.0,20.0,10.0,1.0,true,4.597522428666707,-12.289625132796674,0.0,13.121436597673332
149,3,6,18.878434638746146,17.913462267364654,0.0,30.0,20.0,10.0,1.0,true,-11.88678336077695,-14.19076258289338,0.0,18.511438662353896
149,4,8,-2.5622057466505725,-27.246876207418342,0.0,30.0,20.0,10.0,1.0,true,10.44505193414401,7.018840062066875,0.0,12.584245139214369
149,6,1,26.691697979113997,0.046867848406421386,0.0,30.0,20.0,10.0,1.0,true,-10.01053446473238,22.891095744119138,0.0,24.98425633546102
149,6,3,6.273534379505347,2.8653923622489774,0.0,30.0,20.0,10.0,1.0,false,11.88678336077695,14.19076258289338,0.0,18.511438662353896
149,6,7,-0.6421661931241822,21.35173340505536,0.0,30.0,20.0,10.0,1.0,true,8.809940133563487,-1.551743368296316,0.0,8.945554909452193
149,7,3,6.273534379505347,2.8653923622489774,0.0,30.0,20.0,10.0,1.0,false,-4.597522428666707,12.289625132796674,0.0,13.121436597673332
149,7,6,18.878434638746146,17.913462267364654,0.0,30.0,20.0,10.0,1.0,true,-8.809940133563487,1.551743368296316,0.0,8.945554909452193
149,8,4,13.829097388368922,-16.23228902882567,0.0,30.0,20.0,10.0,1.0,true,-10.44505193414401,-7.018840062066875,0.0,12.584245139214369
150,0,9,-22.599789130463076,-23.98675396585248,0.0,30.0,20.0,10.0,1.0,true,-1.098641007501094,2.7094528950984684,0.0,2.9237214392141553
150,1,4,14.200448660279779,-15.897478275861,0.0,30.0,20.0,10.0,1.0,true,0.32071461220545,0.3920634173116077,0.0,0.506528958378638
150,2,7,-1.0234930736161902,21.675136895551077,0.0,30.0,20.0,10.0,1.0,true,-7.672670783780884,-5.548941118931153,0.0,9.468929427218775
150,2,5,-10.173506380351458,-8.70289872021581,0.0,30.0,20.0,10.0,1.0,false,-0.03925747772990641,0.10674522543520004,0.0,0.11373518677579852
150,3,4,14.200448660279779,-15.897478275861,0.0,30.0,20.0,10.0,1.0,true,-0.33023447519878274,0.7484218533328013,0.0,0.8180403896849596
150,3,5,-10.173506380351458,-8.70289872021581,0.0,30.0,20.0,10.0,1.0,false,11.593620036762056,7.883498513199852,0.0,14.020041881693325
150,4,3,6.133259454938019,2.3854726262636663,0.0,30.0,20.0,10.0,1.0,false,0.33023447519878274,-0.7484218533328013,0.0,0.8180403896849596
150,4,1,26.85726346482942,-0.42492456080593216,0.0,30.0,20.0,10.0,1.0,true,-0.32071461220545,-0.3920634173116077,0.0,0.506528958378638
150,5,2,-17.076033889401458,10.06580211419637,0.0,30.0,20.0,10.0,1.0,true,0.03925747772990641,-0.10674522543520004,0.0,0.11373518677579852
150,5,3,6.133259454938019,2.3854726262636663,0.0,30.0,20.0,10.0,1.0,false,-11.593620036762056,-7.883498513199852,0.0,14.020041881693325
150,5,9,-22.599789130463076,-23.98675396585248,0.0,30.0,20.0,10.0,1.0,true,9.527689045412759,11.718695214320533,0.0,15.103134643914728
150,7,2,-17.076033889401458,10.06580211419637,0.0,30.0,20.0,10.0,1.0,true,7.672670783780884,5.548941118931153,0.0,9.468929427218775
150,8,9,-22.599789130463076,-23.98675396585248,0.0,30.0,20.0,10.0,1.0,true,5.175101407968991,-0.9192485360929221,0.0,5.256110011583814
150,9,0,-30.093176650499153,-5.506667776063811,0.0,30.0,20.0,10.0,1.0,true,1.098641007501094,-2.7094528950984684,0.0,2.9237214392141553
150,9,5,-10.173506380351458,-8.70289872021581,0.0,30.0,20.0,10.0,1.0,false,-9.527689045412759,-11.718695214320533,0.0,15.103134643914728
150,9,8,-3.011536623181955,-27.466197366557445,0.0,30.0,20.0,10.0,1.0,true,-5.175101407968991,0.9192485360929221,0.0,5.256110011583814
151,0,2,-17.356241217774457,9.651696015984031,0.0,30.0,20.0,10.0,1.0,true,-21.858399177956976,-25.572575686388564,0.0,33.64143638222039
151,0,5,-10.376326322116547,-8.24588222305954,0.0,30.0,20.0,10.0,1.0,false,-9.918919895597906,1.6276313495542132,0.0,10.051574787332562
151,1,4,13.733751948866562,-15.718050889415483,0.0,30.0,20.0,10.0,1.0,true,0.09125168829351016,0.1115788067545032,0.0,0.14414125271127176
151,1,6,18.678371857244006,18.00915958748457,0.0,30.0,20.0,10.0,1.0,true,3.6706330456800016,-8.681828619784744,0.0,9.42590553418352
151,2,5,-10.376326322116547,-8.24588222305954,0.0,30.0,20.0,10.0,1.0,false,-14.343178227040982,36.77812098750747,0.0,39.47603000587065
151,2,0,-29.913999449380857,-5.039874954728698,0.0,30.0,20.0,10.0,1.0,true,21.858399177956976,25.572575686388564,0.0,33.64143638222039
151,3,6,18.678371857244006,18.00915958748457,0.0,30.0,20.0,10.0,1.0,true,-14.086733598683605,-17.72719140537235,0.0,22.64264513264713
151,3,4,13.733751948866562,-15.718050889415483,0.0,30.0,20.0,10.0,1.0,true,-3.8953326830798365,9.944946281348937,0.0,10.680616707418444
151,4,3,6.517449307714214,2.705469758242042,0.0,30.0,20.0,10.0,1.0,false,3.8953326830798365,-9.944946281348937,0.0,10.680616707418444
151,4,1,26.39335264535929,-0.23841247264773,0.0,30.0,20.0,10.0,1.0,true,-0.09125168829351016,-0.1115788067545032,0.0,0.14414125271127176
151,5,0,-29.913999449380857,-5.039874954728698,0.0,30.0,20.0,10.0,1.0,true,9.918919895597906,-1.6276313495542132,0.0,10.051574787332562
151,5,2,-17.356241217774457,9.651696015984031,0.0,30.0,20.0,10.0,1.0,true,14.343178227040982,-36.77812098750747,0.0,39.47603000587065
151,6,1,26.39335264535929,-0.23841247264773,0.0,30.0,20.0,10.0,1.0,true,-3.6706330456800016,8.681828619784744,0.0,9.42590553418352
151,6,3,6.517449307714214,2.705469758242042,0.0,30.0,20.0,10.0,1.0,false,14.086733598683605,17.72719140537235,0.0,22.64264513264713
151,6,7,-0.5704083843538319,21.88659438964058,0.0,30.0,20.0,10.0,1.0,true,17.86964351160895,-3.599624328626147,0.0,18.22858893439712
151,7,6,18.678371857244006,18.00915958748457,0.0,30.0,20.0,10.0,1.0,true,-17.86964351160895,3.599624328626147,0.0,18.22858893439712
152,1,4,13.808596452155946,-16.21241746168544,0.0,30.0,20.0,10.0,1.0,true,2.03986845797929,2.5115128900886856,0.0,3.2355463716257304
152,3,5,-10.108110278241712,-8.667853977160112,0.0,30.0,20.0,10.0,1.0,false,14.140745392701588,9.78981967239302,0.0,17.19887349448168
152,4,1,26.37691187994471,-0.7381421082339772,0.0,30.0,20.0,10.0,1.0,true,-2.03986845797929,-2.5115128900886856,0.0,3.2355463716257304
152,4,8,-2.6858490561429056,-26.914159023675577,0.0,30.0,20.0,10.0,1.0,true,14.177663811036236,9.198593185939608,0.0,16.90030377653553
152,5,3,6.052878993566017,2.520606482649442,0.0,30.0,20.0,10.0,1.0,false,-14.140745392701588,-9.78981967239302,0.0,17.19887349448168
152,5,8,-2.6858490561429056,-26.914159023675577,0.0,30.0,20.0,10.0,1.0,true,-5.686611831338736,13.97952066774473,0.0,15.091870401650809
152,5,9,-22.65651261734815,-23.933059796958727,0.0,30.0,20.0,10.0,1.0,true,7.595027487331612,9.239395954003255,0.0,11.960387958932372
152,8,4,13.808596452155946,-16.21241746168544,0.0,30.0,20.0,10.0,1.0,true,-14.177663811036236,-9.198593185939608,0.0,16.90030377653553
152,8,5,-10.108110278241712,-8.667853977160112,0.0,30.0,20.0,10.0,1.0,false,5.686611831338736,-13.97952066774473,0.0,15.091870401650809
152,9,5,-10.108110278241712,-8.667853977160112,0.0,30.0,20.0,10.0,1.0,false,-7.595027487331612,-9.239395954003255,0.0,11.960387958932372
153,0,2,-16.900781028684865,9.811231418683363,0.0,30.0,20.0,10.0,1.0,true,-0.7337368950423511,-0.8684087235953091,0.0,1.1368832580185284
153,0,5,-10.444171833592494,-8.29763426068651,0.0,30.0,20.0,10.0,1.0,false,-21.84205702070834,3.216206464138491,0.0,22.077577741134572
153,1,4,14.170688563786324,-15.867614169726629,0.0,30.0,20.0,10.0,1.0,true,5.099318271473604,6.5265675061251995,0.0,8.282459190711045
153,1,6,18.760651226722395,17.922325125675417,0.0,30.0,20.0,10.0,1.0,true,5.9018695593677455,-14.062801667992472,0.0,15.251047670539997
153,2,7,-0.9163514166719625,21.46249592093585,0.0,30.0,20.0,10.0,1.0,true,-8.883481400081097,-6.47528839035946,0.0,10.992979647207159
153,2,5,-10.444171833592494,-8.29763426068651,0.0,30.0,20.0,10.0,1.0,false,-13.005706098759998,36.47713183366008,0.0,38.72634165445454
153,2,0,-29.793973301178376,-5.4484082697075715,0.0,30.0,20.0,10.0,1.0,true,0.7337368950423511,0.8684087235953091,0.0,1.1368832580185284
153,3,6,18.760651226722395,17.922325125675417,0.0,30.0,20.0,10.0,1.0,true,-16.26866080014431,-19.98393342487192,0.0,25.768719785039096
153,4,1,26.38223892472575,-0.23817047899439575,0.0,30.0,20.0,10.0,1.0,true,-5.099318271473604,-6.5265675061251995,0.0,8.282459190711045
153,5,0,-29.793973301178376,-5.4484082697075715,0.0,30.0,20.0,10.0,1.0,true,21.84205702070834,-3.216206464138491,0.0,22.077577741134572
153,5,2,-16.900781028684865,9.811231418683363,0.0,30.0,20.0,10.0,1.0,true,13.005706098759998,-36.47713183366008,0.0,38.72634165445454
153,6,1,26.38223892472575,-0.23817047899439575,0.0,30.0,20.0,10.0,1.0,true,-5.9018695593677455,14.062801667992472,0.0,15.251047670539997
